nofaims_prot_abund,cv48_prot_abund,nofaims_pep_abund,cv48_pep_abund
1154.274169921875,25306.177734375,819.2603759765625,82.21340942382812
109.99415588378906,4470.0673828125,548.3040771484375,37.06692886352539
725.994140625,483.3607177734375,692.4227294921875,558.322509765625
217.6747589111328,584.9291381835938,356.8873596191406,316.2725830078125
10809.7822265625,588.5332641601562,306.8578491210937,334.17999267578125
9105.9794921875,584.530029296875,441.69091796875,127.30914306640624
2167.661376953125,367.7702331542969,664.3790283203125,128.77488708496094
1356.271240234375,4653.0947265625,329.0342712402344,97.9515151977539
294.86407470703125,256.3940734863281,408.17474365234375,102.11148071289062
1388.2940673828125,144.70355224609375,1781.132080078125,24.418954849243164
391.3306274414063,1615.3297119140625,14886.01171875,27.492076873779297
1635.285888671875,89.41051483154297,12124.0419921875,52.08172607421875
843.5056762695312,3358.58251953125,16661.677734375,35.94569396972656
2278.11865234375,1983.587158203125,9563.498046875,1276.294921875
1076.869873046875,416.4107055664063,217998.703125,543.5475463867188
143.69696044921875,649.2018432617188,23387.107421875,543.5475463867188
837.1950073242188,443.8298950195313,14640.3251953125,1222.5711669921875
3138.606201171875,79.0006103515625,6723.96044921875,1266.3551025390625
2837.443603515625,1611.25537109375,4520.36669921875,620.8033447265625
2729.995361328125,106.50285339355467,5117.2412109375,620.8033447265625
3680.716796875,290.4709167480469,4479.8896484375,876.76953125
1419.931640625,251.03778076171875,3419.142822265625,640.4398803710938
807.07861328125,540.3788452148438,2628.45263671875,546.16796875
12195.451171875,4532.10205078125,335.17010498046875,541.7294921875
303.9496154785156,210.6810760498047,335.17010498046875,431.9376525878906
1321.36328125,5128.880859375,964.473388671875,547.22216796875
5626.7626953125,2297.6591796875,568.1614990234375,543.4794311523438
433.3318176269531,217.61306762695312,408.0434875488281,500.79107666015625
1675.3006591796875,2295.442626953125,134.27113342285156,351.017578125
1097.4312744140625,564.1143188476562,54656.1640625,269.5356140136719
3411.438720703125,2929.44091796875,71968.2421875,266.7270202636719
4376.53466796875,328.8289794921875,46393.24609375,279.1122131347656
1128.873291015625,54.09333038330078,9198.7841796875,222.6133270263672
796.1650390625,611.0586547851562,8931.5078125,159.6973114013672
4547.09765625,5344.0322265625,3245.253662109375,159.5307159423828
8913.0712890625,7141.46142578125,1662.3038330078125,120.98049926757812
5544.50927734375,187.5892639160156,1486.53466796875,105.28304290771484
551.1624145507812,7464.65283203125,1270.082763671875,148.78282165527344
163.77171325683594,242.9014892578125,1094.96484375,121.21572875976562
1192.1630859375,900.4758911132812,731.6245727539062,36.95573425292969
193.05587768554688,322.84246826171875,447.0156555175781,56.648067474365234
835.2079467773438,117.22644805908205,93517.515625,431.2932739257813
2111.609619140625,239.79052734375,47545.3125,621.5421142578125
539.0194702148438,1359.53759765625,98879.8984375,621.5421142578125
493.6669006347656,144.10906982421875,72483.09375,834.5348510742188
897.3074340820312,74.27458190917969,42661.71875,676.0862426757812
2901.58984375,2723.37939453125,40839.62890625,473.71240234375
2385.38134765625,2676.658203125,42895.95703125,221.5477294921875
2636.624755859375,324.8651428222656,67128.6640625,161.65667724609375
825.4020385742188,885.7240600585938,69334.015625,140.12489318847656
1188.399658203125,434.5783081054688,29340.021484375,551.0850219726562
3585.27685546875,241.56640625,49877.8046875,362.6715087890625
3092.702392578125,1680.4979248046875,47235.19921875,418.7200622558594
672.8991088867188,225.4595489501953,54568.57421875,369.0759582519531
674.7699584960938,732.27783203125,44603.140625,151.7638702392578
94.7531509399414,44.467716217041016,44547.09765625,82.2884521484375
640.907470703125,2241.82177734375,42844.40625,44.09749603271485
1326.166259765625,638.5843505859375,19709.58203125,17.79973602294922
240.5233459472656,873.8587646484375,19709.58203125,1531.965576171875
284.4963684082031,317.9461975097656,16937.341796875,785.5610961914062
3170.874267578125,933.1045532226562,16937.341796875,769.92919921875
1073.6778564453125,341.2705993652344,35819.15234375,821.2184448242188
902.2863159179688,165.80300903320312,14955.982421875,657.7626953125
2289.061279296875,729.5367431640625,13078.4462890625,500.0817565917969
2870.33251953125,780.2138061523438,28253.814453125,524.0093383789062
343.4200744628906,887.0753173828125,26556.494140625,494.0882568359375
3838.465576171875,388.95068359375,17987.638671875,505.6827087402344
8509.5966796875,258.7081604003906,6942.6533203125,419.1715393066406
80.8820571899414,112.10652160644533,10649.3388671875,414.5021362304688
1091.631103515625,198.98291015625,13267.03515625,204.30828857421875
832.5176391601562,227.1805725097656,11403.01953125,204.30828857421875
3305.6767578125,466.501220703125,3447.02099609375,334.6918640136719
915.755615234375,207.91647338867188,4730.4033203125,259.9040222167969
1993.510986328125,596.1400146484375,5972.8486328125,323.56939697265625
1031.26123046875,262.7332763671875,2317.024658203125,346.37359619140625
664.7100830078125,2905.190673828125,2317.024658203125,311.8351135253906
5091.783203125,562.9402465820312,4060.383544921875,324.1613464355469
486.3627624511719,3705.127685546875,3520.605712890625,306.6852722167969
1233.048583984375,148.55718994140625,2240.238037109375,183.3404235839844
543.3924560546875,118.5167465209961,816.5889892578125,147.83888244628906
3843.173828125,1043.3197021484375,1130.776123046875,82.65032958984375
2080.494384765625,1594.1923828125,1426.9464111328125,43.51133728027344
33970.34375,348.4073181152344,1422.358154296875,508.9739685058594
857.88720703125,231.3883056640625,926.467529296875,271.7069396972656
1507.2032470703125,351.8452453613281,3174.72900390625,46.53510284423828
2458.93701171875,62.70011520385742,4273.0029296875,335.8155822753906
254.6129913330078,258.23541259765625,2472.465576171875,251.57275390625
1052.3377685546875,426.9170837402344,3424.1845703125,10.391671180725098
201.35353088378903,926.0303955078124,2608.78173828125,102.38948822021484
3301.04931640625,1607.712890625,2008.013427734375,65.03915405273438
24571.48828125,119.42098999023438,2208.06884765625,167.20225524902344
1583.2930908203125,102.926513671875,2324.6826171875,110.4677734375
2324.7138671875,26.455284118652344,2625.869140625,26.280637741088867
8125.53564453125,52.61016845703125,421.6354064941406,7.375534534454346
243.9100646972656,316.4800720214844,2111.445068359375,59.51140594482422
206.73089599609372,377.0519409179688,1650.64453125,275.3846130371094
3312.974365234375,308.62744140625,1131.700927734375,5752.09814453125
1897.462890625,718.6824340820312,604.6397094726562,5752.09814453125
1141.3631591796875,251.42703247070312,704.4066772460938,1209.9620361328125
1604.286376953125,375.8132629394531,719.7240600585938,673.703125
704.4639282226562,2855.246826171875,1276.9825439453125,241.67526245117188
676.7735595703125,263.0688781738281,14062.1572265625,1972.6937255859373
2037.4393310546875,3730.364501953125,4026.7197265625,1815.2506103515625
2886.478759765625,1058.7437744140625,3891.7138671875,1515.4967041015625
1885.3270263671875,165.61912536621094,2968.384765625,1056.847412109375
2067.534912109375,32.48032760620117,2432.61865234375,1003.4473876953124
2163.341796875,950.946044921875,1812.708984375,869.767578125
1052.1834716796875,4156.66943359375,1443.830810546875,344.1861267089844
933.1969604492188,220.0139923095703,1448.742919921875,303.3343505859375
290.02740478515625,1237.335205078125,988.2239379882812,303.3343505859375
380.3740539550781,6011.70556640625,629.9779663085938,497.0697021484375
626.8868408203125,467.9432373046875,682.8678588867188,266.0911865234375
115.19245147705078,210.166015625,595.881591796875,327.8256530761719
2666.744384765625,54.19625854492188,390.4811401367188,384.43011474609375
1722.0091552734375,488.6643676757813,62.829586029052734,301.6150817871094
1963.395263671875,1635.9412841796875,5736.1240234375,262.76531982421875
2433.63720703125,826.5797119140625,10213.064453125,134.44525146484375
2200.653564453125,1130.8338623046875,10587.8037109375,134.44525146484375
2988.870849609375,365.3157958984375,8488.677734375,279.2384338378906
6853.04296875,1.7236255407333374,12574.96875,229.17221069335935
820.2926025390625,324.5303955078125,4663.68115234375,227.76882934570312
466.5662841796875,108.41829681396484,3135.02197265625,100.48764038085938
2024.1026611328125,3919.445068359375,2553.07861328125,69.33088684082031
2749.186279296875,322.67584228515625,2505.7822265625,6733.25927734375
1165.0853271484375,16.633005142211914,1313.50732421875,2662.935302734375
1593.0142822265625,163.94418334960938,1248.077392578125,2278.11572265625
1900.790771484375,855.440185546875,46.620643615722656,1049.847412109375
1749.900146484375,601.6625366210938,2612.0595703125,1049.847412109375
8524.0205078125,204.84263610839844,3747.9599609375,1950.827392578125
174.7773895263672,223.37489318847656,4208.21337890625,1242.7335205078125
3651.8203125,358.9146423339844,2257.85986328125,1092.25927734375
2465.62548828125,893.802978515625,784.0134887695312,831.116455078125
1146.7110595703125,3148.63916015625,784.0134887695312,448.5162658691406
2672.13818359375,3561.713134765625,204.08595275878903,448.5162658691406
534.490478515625,1240.75390625,204.08595275878903,492.6011047363281
1211.20263671875,79.84684753417969,146.59921264648438,413.8460083007813
878.2381591796875,855.3477783203125,17677.6171875,495.6354064941406
6583.19189453125,303.0105285644531,15136.107421875,262.7368469238281
4659.9013671875,2921.477783203125,15007.826171875,329.1741638183594
3065.482177734375,80.8531265258789,8894.4619140625,173.2056884765625
1441.27490234375,3566.992431640625,10280.6240234375,155.41294860839844
1200.744384765625,1062.8968505859375,6591.26513671875,78.53630828857422
1535.101318359375,819.1638793945312,3749.469970703125,72.48104095458984
5345.82421875,286.450439453125,3063.468505859375,814.9387817382812
1671.01416015625,305.18927001953125,2172.28857421875,281.0927734375
1419.6153564453125,185.65089416503903,2623.787841796875,65.98391723632812
1487.0030517578125,346.5127258300781,1727.568603515625,44.59165191650391
2801.03564453125,144.40478515625,1081.5577392578125,13202.71875
445.33929443359375,1435.7657470703125,1164.290283203125,9276.939453125
132.43765258789062,910.323486328125,547.7155151367188,4299.64990234375
397.97454833984375,277.7404479980469,547.7155151367188,1846.5306396484373
1130.7132568359375,716.84912109375,683.4111328125,1846.5306396484373
528.9900512695312,72.72992706298828,112.71751403808594,3246.35888671875
86.73448944091797,1092.160888671875,1809.5296630859373,1988.008056640625
2588.75048828125,13.178587913513184,1081.7005615234375,2046.32177734375
29849.0390625,1125.290771484375,571.4488525390625,1673.1064453125
261.2138061523437,55.593597412109375,396.3165893554688,1045.7606201171875
3294.02880859375,88.53380584716797,127050.9140625,273.6747436523437
2522.48388671875,488.1851806640625,40710.7578125,433.6573791503906
5095.32666015625,217.59739685058597,16717.333984375,136.05328369140625
19086.953125,3282.381103515625,8044.9541015625,32681.26953125
1831.3428955078125,2013.8060302734373,8044.9541015625,12196.154296875
1461.8343505859375,759.8929443359375,8356.9755859375,6356.7861328125
722.6224365234375,1997.01904296875,6513.03466796875,1842.643798828125
265.1332092285156,2748.333740234375,3084.807373046875,3427.533935546875
263.67254638671875,154.04750061035156,1052.2823486328125,1480.540283203125
4797.40185546875,600.4907836914062,3178.1962890625,1064.6488037109375
7792.4482421875,1142.2572021484375,2232.52490234375,971.009033203125
595.1190185546875,123.9638214111328,2423.235595703125,1320.73388671875
470.7369384765625,1403.570556640625,2227.702392578125,198.7667694091797
5385.52294921875,461.7139892578125,1792.7291259765625,20.88695335388184
471.4862365722656,177.50823974609375,1253.5689697265625,124864.84375
549.1998291015625,5832.6630859375,1467.28369140625,92.77687072753906
2468.191650390625,307.6949462890625,1354.408203125,53.12877655029297
2725.697998046875,104.44685363769533,1811.0987548828125,172786.75
669.95458984375,550.177490234375,1631.9439697265625,100287.3828125
10897.33203125,336.9453125,906.4898071289062,41720.2578125
2614.966064453125,1139.027099609375,765.4810791015625,41720.2578125
3142.97802734375,295.5362548828125,563.0137939453125,42450.890625
1140.526611328125,1081.7391357421875,7113.79443359375,42450.890625
1239253.875,238.8387756347656,7929.31103515625,53165.30859375
919.0682983398438,223.5181121826172,5080.8681640625,46794.5703125
806.591796875,651.3182373046875,4290.34912109375,46879.84375
494.3230590820313,342.2566223144531,2300.868896484375,33896.41796875
2715.269287109375,111.26776123046876,2300.868896484375,28674.998046875
3083.60009765625,3360.82470703125,5353.63720703125,26219.76953125
4582.7197265625,869.5391845703125,6069.99560546875,8895.4609375
475.7805786132813,75.39570617675781,2534.997314453125,6361.890625
2527.7138671875,616.334228515625,4751.05517578125,6455.25537109375
731.1464233398438,133.0725860595703,3025.59912109375,2917.802978515625
2449.626220703125,670.262939453125,2081.535888671875,2226.64599609375
311.7128601074219,155.19610595703125,2184.03564453125,3609.774658203125
2239.98583984375,35.477237701416016,2204.875244140625,2985.31494140625
92.07390594482422,7823.97119140625,2250.8447265625,3004.30224609375
154.40728759765625,1851.22119140625,3109.18798828125,2253.484619140625
96.19906616210938,41182.80859375,1792.9375,1301.81201171875
1114.2540283203125,370.4908142089844,1198.859130859375,1148.7515869140625
396.1109619140625,2895.626953125,856.3099365234375,647.2406005859375
3652.6416015625,4376.61181640625,654.3018188476562,333.26141357421875
848.398681640625,141.94778442382812,794.49169921875,349.9598693847656
121.73654174804688,545.5440673828125,1682.1937255859375,138.7914581298828
2271.601318359375,1828.1981201171875,462.38916015625,85.56632995605469
92.81208801269533,723.57373046875,544.1566162109375,3676.533447265625
372.9124755859375,611.96826171875,160.0289764404297,2358.7783203125
356.2864074707031,239.77734375,4194.326171875,7033.166015625
1380.5140380859375,44.997989654541016,2512.576904296875,7406.0517578125
20346.208984375,4814.966796875,1646.143310546875,5239.94189453125
695.179931640625,189.47628784179688,889.8865356445312,4658.06689453125
254.31829833984372,10589.1103515625,1104.722412109375,4338.4619140625
438.086669921875,1331.5916748046875,1104.722412109375,2823.346923828125
416.2065124511719,1732.2734375,3058.299560546875,2121.515625
4603.8564453125,10321.544921875,1955.943359375,1778.59716796875
918.1939697265624,236.2654266357422,956.0859985351562,796.1279296875
1585.8592529296875,421.5646057128906,526.44580078125,796.1279296875
73.21939086914062,215.132568359375,1613.023681640625,1067.02001953125
1390.6300048828125,200.57388305664065,912.1140747070312,653.4388427734375
4595.36767578125,838.744384765625,307.3254699707031,281.07647705078125
5500.853515625,1321.027587890625,866.7550048828125,154.03163146972656
393.7511596679688,486.6633911132813,269.78594970703125,122.83045959472656
6313.345703125,41.197540283203125,754.535888671875,3104.919189453125
404.5994873046875,968.2465209960938,205.54502868652344,697.2054443359375
10535.6796875,1023.8449096679688,141.96507263183594,30.08490753173828
833.3865966796875,874.4383544921875,897.83984375,112.5179672241211
8753.431640625,3817.36181640625,108.03596496582033,6214.08154296875
2031.1746826171875,1602.9205322265625,223282.53125,1092.3162841796875
769.1596069335938,3828.742919921875,165320.28125,1092.3162841796875
10010.125,2992.4423828125,94904.5546875,1207.366455078125
998.2766723632812,1943.1484375,89928.4140625,253.1972198486328
880.4683837890625,994.6298828125,25279.806640625,354.0751647949219
4524.8447265625,390.2933349609375,25279.806640625,267.7818603515625
1969.146484375,273.60748291015625,25279.806640625,110.27108764648438
5583.8115234375,534.8858642578125,21020.732421875,1277.289794921875
262.4613342285156,238.2478790283203,10667.951171875,1277.289794921875
1917.610107421875,153.8199005126953,7412.37939453125,775.0029907226562
1690.39306640625,1226.211181640625,1961.870361328125,475.6470031738281
4529.02783203125,2496.165771484375,258129.40625,281.9159851074219
1061.6317138671875,769.2766723632812,61232.9296875,23317.9765625
3805.10595703125,1265.141845703125,32853.625,19348.89453125
1953.7762451171875,5833.25537109375,9751.5654296875,3735.55078125
184.5448455810547,404.7613220214844,9751.5654296875,2994.05078125
2544.654541015625,11538.2001953125,11630.9951171875,1201.95703125
394.85296630859375,132.13101196289062,9354.328125,1201.95703125
10452.689453125,449.59967041015625,5511.40673828125,2281.867919921875
2206.176513671875,147.35845947265625,1915.1632080078125,729.2850341796875
3154.68994140625,1175.3343505859375,3888.65283203125,341.6121520996094
121.3366241455078,967.0297241210938,2347.734619140625,341.6121520996094
215.83924865722656,281.30224609375,1029.5946044921875,507.6198425292969
1573.1629638671875,1104.392578125,663.8643188476562,365.2413940429688
2021.369873046875,2168.205078125,27517.48046875,69.41423797607422
351.29644775390625,863.307373046875,17770.595703125,44.7120475769043
3090.343505859375,8789.1640625,86842.3671875,732.389404296875
616.3847045898438,2902.501220703125,49548.67578125,104.41512298583984
1202.7718505859375,232.2200927734375,54430.43359375,88.26055145263672
1107.19970703125,4091.5185546875,54430.43359375,12081.2939453125
1329.3292236328125,3873.612060546875,105536.640625,8695.787109375
495.3634338378906,766.3636474609375,8579.7158203125,3916.105712890625
865.6978149414062,933.7531127929688,2846.3310546875,2308.377197265625
1110.9664306640625,1360.847412109375,2846.3310546875,4341.83935546875
1704.1505126953125,366.5486145019531,1550.8695068359375,2868.009033203125
565.61767578125,47.875247955322266,443.95013427734375,1147.653564453125
214.0269775390625,833.3019409179688,719.3963012695312,1147.653564453125
4895.85302734375,1465.4100341796875,61552.69140625,1930.5101318359373
10636.197265625,7030.1162109375,102879.9296875,1291.9661865234375
1232.5323486328125,2515.283935546875,97007.09375,1405.339599609375
4778.14697265625,88.71332550048828,63695.140625,109.10153198242188
5120.6689453125,520.9509887695312,63695.140625,8691.255859375
1790.4996337890625,1268.7862548828125,99263.203125,5484.552734375
356.613525390625,155.47767639160156,59688.984375,3491.746337890625
1703.65869140625,638.8591918945312,82746.2109375,2995.218994140625
1689.891357421875,65.9990005493164,59136.2109375,2962.625244140625
1176.072265625,1809.81005859375,61018.83203125,2831.3193359375
2809.65625,1921.828125,10185.0439453125,2567.3095703125
421.69873046875,603.2061767578125,24438.36328125,2386.671630859375
7209.71923828125,950.0599975585938,11083.2158203125,1884.356689453125
1720.0606689453125,366.6708984375,8320.8447265625,1828.59716796875
10889.9296875,848.4852905273438,7021.6474609375,674.703125
4422.05029296875,4033.737060546875,9470.875,214.38412475585935
8862.607421875,920.377685546875,1253.037353515625,99.32288360595705
761.6015014648438,472.9261474609375,18111.8359375,205.3343505859375
1213.9324951171875,156.8487091064453,7554.431640625,4741.63037109375
1562.3968505859375,176.08624267578125,7554.431640625,1157.1212158203125
164.97813415527344,669.5243530273438,3753.149169921875,660.9419555664062
3710.9833984375,1396.41357421875,2495.78662109375,278.0184020996094
491.9585571289063,138.52508544921875,2702.2939453125,4053.3388671875
2497.712158203125,264.7571105957031,1544.316162109375,345.4209899902344
1956.9493408203125,737.352783203125,114.84825897216795,171.49913024902344
1136.0936279296875,358.58465576171875,1053.4459228515625,1685.6658935546875
412.9541320800781,36.86854553222656,822.03515625,108.74928283691406
2644.0537109375,289.7518310546875,731.1477661132812,23444.060546875
4149.990234375,789.530029296875,587.15478515625,23444.060546875
4349.86181640625,568.7998046875,344.0647277832031,23444.060546875
378.0080871582031,138.18515014648438,853.4271240234375,23444.060546875
1937.258544921875,1754.194091796875,994.6283569335938,33043.08984375
9615.3408203125,359.7088317871094,994.6283569335938,32369.4765625
29.138336181640625,939.28759765625,1090.02685546875,443.0314331054688
497.88812255859375,489.6975402832031,1264.04345703125,443.0314331054688
145.88648986816406,11930.728515625,843.293701171875,1274.480712890625
606.2879028320312,443.0915832519531,504.5015563964844,3051.87646484375
5176.2197265625,939.1022338867188,1469.5281982421875,858.1260986328125
159.86293029785156,976.9677124023438,1464.913330078125,241.71885681152344
477.6854553222656,702.0758666992188,812.509765625,241.71885681152344
1883.160888671875,224.95196533203125,137.23675537109375,241.71885681152344
987.897216796875,412.5930786132813,137.23675537109375,241.71885681152344
857.314208984375,3417.96533203125,378.3922424316406,339.0201416015625
924.650390625,1630.274658203125,345.2896423339844,40354.65234375
2641.8564453125,850.4027099609375,460.2901306152344,15226.7060546875
11186.369140625,550.5641479492188,344.2463684082031,15226.7060546875
1944.4700927734373,119.75923919677734,423.2918090820313,15074.1787109375
699.4906005859375,4855.08837890625,333.7800598144531,124.49990844726562
1733.096435546875,154.446044921875,541.561279296875,487.5919799804688
482.2601623535156,274.0651550292969,251.55294799804688,100.11873626708984
810.7237548828125,823.063720703125,191.2506561279297,1.3597214221954346
262.8012084960937,2016.302001953125,76.99140167236328,44.04890823364258
4951.20068359375,2685.603759765625,22683.9453125,8450.7900390625
2727.794921875,1127.116455078125,9278.556640625,2564.0546875
567.2346801757812,4763.75341796875,19082.927734375,950.136962890625
1489.0411376953125,3287.800537109375,18400.1640625,27570.05078125
1529.804443359375,2463.86474609375,4683.353515625,124.31156158447266
3466.9755859375,1846.5081787109373,4683.353515625,81639.9921875
167.3344268798828,171.9354705810547,4683.353515625,8872.96484375
1851.43359375,1453.0225830078125,12845.099609375,5327.30126953125
136.21240234375,76.0819091796875,7002.22998046875,678.3900756835938
182.5767364501953,311.488525390625,3454.256591796875,552.4036865234375
349.2404479980469,609.4337768554688,2884.370849609375,2043.97021484375
1335.2774658203125,383.7437744140625,2884.370849609375,1058.23486328125
8238.6630859375,785.3922729492188,5874.9150390625,192.16009521484372
536.8638916015625,121.77225494384766,2398.874755859375,136645.1875
1644.6002197265625,3401.827392578125,1781.9625244140625,138558.40625
461.6944885253906,4490.10400390625,1312.62890625,87552.328125
4750.70556640625,1112.869140625,2212.788330078125,11694.23828125
2935.429443359375,179.81674194335938,2212.788330078125,2547.2548828125
761.9783935546875,422.8834533691406,419.7923583984375,522.803466796875
1238.13916015625,1456.205810546875,3653.4794921875,522.803466796875
777.5375366210938,1135.262451171875,1172.5010986328125,221.43272399902344
