H150_Y100_mean,H240_Y10_mean,H150_Y100_cv,H240_Y10_cv,H150_Y100_IsSingleHit,H240_Y10_IsSingleHit,organism
4231.052978515625,6196.203938802083,0.04129504577915273,0.01676542717371215,True,True,Human
2571.059814453125,3774.23974609375,0.03782406713371565,0.02999260240750602,True,True,Human
1223.76220703125,976.7982381184896,0.023498305940750534,0.09113319708276103,False,False,Human
12117.429361979166,16357.556966145834,0.018593477450274485,0.020070032391776006,False,False,Human
582.015380859375,740.403564453125,0.1264002305977468,0.06454670423156318,False,False,Human
1037.7076416015625,1002.7094930013021,0.10030061959918243,0.05937373766884084,False,False,Human
387.55443318684894,1220.1815999348958,0.05743247352864385,0.05120141330139655,False,False,Human
2046.8278401692708,2727.5116373697915,0.019915391407809627,0.014372073619659162,False,False,Human
2278.605224609375,3418.0841471354165,0.061631984257929553,0.03415220235636556,False,False,Human
766.5807495117188,835.1839803059896,0.0653274283408485,0.2721610474942701,True,False,Human
602.0981648763021,839.1911417643229,0.07820781010477137,0.11109065673906232,True,True,Human
871.400634765625,1322.9064127604167,0.22067844486038896,0.002455153358152972,False,False,Human
519.734385172526,688.8310546875,0.11553158649448843,0.03945559303105275,False,False,Human
9113.200520833334,11927.8701171875,0.014271319871083571,0.014180450936825862,False,False,Human
886.1860148111979,1088.2235921223958,0.19006492391706079,0.12016870756994151,True,True,Human
907.3039143880209,1259.3185221354167,0.056671014708384135,0.012425337355113867,False,False,Human
813.5022379557291,1052.5829264322917,0.01195872768188011,0.039969169725836175,False,False,Human
438.4972330729167,909.3274129231771,0.12330975855405302,0.13629555717599257,False,False,Human
216.2889404296875,313.04364013671875,0.19032039884653898,0.06639182941334715,False,False,Human
206.96455891927084,340.2959798177083,0.26550035735291005,0.044712873811175294,True,True,Human
852.7705891927084,681.7767944335938,0.04735831555560612,0.09895624461544786,False,False,Human
2237.9943033854165,2981.575927734375,0.02069740214886667,0.022355066564520763,False,False,Human
719.9587809244791,891.1706136067709,0.03976932487136843,0.018741856403542024,False,False,Human
967.0424194335938,1368.6831461588542,0.008205638046633615,0.09823043896415137,False,False,Human
1097.352762858073,1380.2006429036458,0.13537415847135875,0.052801759281142537,False,False,Human
515.2793375651041,1163.1141357421875,0.056774786669589204,0.07090543942616717,False,False,Human
1177.4145914713542,1509.3857014973958,0.07066671746173384,0.03084367229003635,True,True,Human
6449.07470703125,7026.954752604167,0.0076522363880673384,0.03158240321279724,False,False,Human
862.5965372721354,2090.607950846354,0.04451880542891674,0.0731747692303933,False,False,Human
2052.7110188802085,2534.8270670572915,0.046147151157791215,0.0430924291231591,False,False,Human
2416.2232259114585,3157.7452799479165,0.13557760974176472,0.09444012308008974,False,False,Human
936.546630859375,1371.396728515625,0.039435411406062965,0.043312722440505796,False,False,Human
809.1505330403646,1143.0481363932292,0.04849978184715226,0.05399896299801518,False,False,Human
925.32080078125,311.94313557942706,0.031797155227038486,0.01961432919365926,True,True,Human
1576.1133219401042,3209.8719075520835,0.11511573940272353,0.10202487707043652,False,False,Human
1972.1667073567708,2222.4676106770835,0.006364526228866596,0.07708867215979018,False,False,Human
1010.2947998046875,790.3818562825521,0.07229214831896888,0.2785500685332219,True,False,Human
947.7518717447916,1436.3976643880208,0.06806467722587531,0.055978034424734896,False,False,Human
2289.2173665364585,3316.5040690104165,0.03408352382070702,0.028451520607748013,False,False,Human
3225.649658203125,5423.88671875,0.031126218415485445,0.0066439419504503916,False,False,Human
3197.687255859375,4339.549967447917,0.046198126500616374,0.05682901926815498,False,False,Human
870.6206258138021,1041.6329956054688,0.0579718268082162,0.07929821229457741,False,False,Human
663.0935668945312,932.3478800455729,0.15541025627397967,0.07174944940992936,False,False,Human
14811.127278645834,1952.9808349609375,0.01942009514997811,0.0263192167424374,False,False,Yeast
6058.239420572917,1396.02978515625,0.03406827785533455,0.05298797143448886,False,True,Yeast
706.0439249674479,1180.5305582682292,0.04024751773152433,0.024468594368257116,False,False,Human
97.55160013834636,432.52076212565106,0.23255561700210636,0.0225816187608348,True,False,Human
298.1239929199219,397.23974609375,0.12104677379231203,0.12303669168690354,True,True,Human
556.2448527018229,777.5947469075521,0.024716884682642902,0.038172585480307324,False,False,Human
1571.3280029296875,1810.2843424479167,0.09366210612450605,0.041802901538672756,False,False,Human
1099.0174153645833,1640.2672526041667,0.11842350022121088,0.039319653079457305,False,False,Human
1003.7243855794271,1488.0641682942708,0.04466722896426081,0.04271472797345732,False,False,Human
623.6754557291666,1090.6314290364583,0.12377961761189672,0.05537126475540223,False,False,Human
914.7625935872396,1323.686279296875,0.0915174273019905,0.07619256904263301,False,False,Human
4371.1044921875,7580.400390625,0.031337322428674735,0.028266183330477607,False,False,Human
452.1068827311198,311.64528401692706,0.042769493644349905,0.11983364299250542,True,True,Human
285.802983601888,661.1203104654948,0.16865991105240713,0.27338203499926117,True,True,Human
466.73081461588544,714.545166015625,0.5991866722990637,0.0950010777580115,False,False,Human
1831.5987141927083,2381.113525390625,0.06302585647286604,0.023148332100109723,False,False,Human
364.9873860677083,586.7013753255209,0.11895239428723092,0.04435964672489159,False,False,Human
1637.3986002604167,2124.4536946614585,0.03814951036931528,0.0275420908565748,False,False,Human
1128.5112711588542,7407.965983072917,0.020966025479756838,0.055343842212936006,False,False,Human
1960.3122965494792,3400.377685546875,0.02108312496616164,0.03196981776673725,False,False,Human
322.0835266113281,520.7208455403646,0.11710646950918142,0.04997444179263118,True,False,Human
230.43504842122397,228.54759724934897,0.17547624962171002,0.1381682833543816,True,True,Human
468.8567606608073,553.7771402994791,0.10067280194611387,0.03006020495899165,False,False,Human
1651.0333251953125,1883.4304606119792,0.06736238717294775,0.06594542106181439,False,False,Human
1462.912353515625,2177.4149576822915,0.02545531115158581,0.007928952045146737,False,False,Human
1409.7958984375,1973.7813720703125,0.016865255494376567,0.025283456755409713,False,False,Human
2737.98095703125,2543.7516276041665,0.06174858487283162,0.051694047432123136,False,False,Human
293.78000895182294,1492.1973063151042,0.06234075705008979,0.0456000662608026,False,False,Human
1097.8060709635417,1838.6972249348958,0.054546341909335425,0.024213184772171686,False,False,Human
1077.3160807291667,1553.4517822265625,0.056101184368464174,0.009836144251674441,False,False,Human
1782.1258951822917,886.143310546875,0.28714362203790367,0.24022689508844694,True,False,Human
943.0570475260416,668.5887654622396,0.08654296308435025,0.1790096097507312,True,False,Human
577.8103230794271,892.6442667643229,0.09049659990215932,0.03243274383846883,False,False,Human
1142.1874593098958,1640.76123046875,0.024063785043989344,0.022048192650970928,False,False,Human
1507.8037923177083,1972.0295003255208,0.04190893431944419,0.046324284542862436,False,False,Human
2305.253662109375,2966.1234537760415,0.0480132336377879,0.03989792349365715,False,False,Human
1087.718505859375,1138.1654052734375,0.006346722810443297,0.05271739673474082,True,False,Human
538.1602376302084,403.5197041829427,0.04926185368837019,0.09766021518758289,True,False,Human
146.34078470865884,362.0812479654948,0.04452913734405063,0.11032525075606874,True,False,Human
2235.404541015625,3137.8457845052085,0.04444643050220713,0.04674045949655986,False,False,Human
1640.5083821614583,1002.7475789388021,0.12538761645499324,0.10201479162910836,True,False,Human
896.6584065755209,945.7686157226562,0.05332796456422337,0.07192683462421655,False,False,Human
2539.974365234375,3212.8177897135415,0.01711014410877486,0.02419903686079594,False,False,Human
290.17079671223956,380.17820231119794,0.11057275160863692,0.09518215377545382,True,False,Human
213.1799570719401,359.90966796875,0.1699061659817839,0.11837424008843962,True,True,Human
705.8582153320312,894.260498046875,0.04899814319728717,0.08523060008562662,False,False,Human
17796.458984375,23319.11328125,0.03057061967637203,0.023325830746375596,False,False,Human
611.1989339192709,893.4185994466146,0.10197821668131422,0.10842318392050508,True,True,Human
763.3009847005209,910.2616984049479,0.1419275673605704,0.13151584728894802,False,False,Human
1324.6021321614583,2004.9009602864583,0.02517017359547548,0.023155134617541727,False,False,Human
341.89269002278644,490.3697001139323,0.18517178250258196,0.040548239206694904,True,True,Human
906.9629109700521,1292.0546875,0.11101260866973324,0.04890190793392097,False,False,Human
8012.317708333333,13862.7314453125,0.0248738358060733,0.013764512770252263,False,False,Human
