,TE,hPSC,TE 100 cells,hPSC 100 cells
96,33.24742798283259,20.71516433894253,1.7434835823194377,141.52064713522518
97,21.811973916942044,35.73991759638671,15.773937826230455,18.475308778968483
98,30.8128775702246,43.60726130896333,8.737121130359405,158.53096477318925
99,20.38300345107479,58.347047127627164,7.248293390464457,52.1092356819544
100,17.342634135854826,51.33134933989503,20.9922817593516,14.385697141607338
101,16.093295465738755,66.94912481019375,48.423053912492605,19.247406762288225
102,12.822808412680114,67.18141756677888,21.74062424351868,7.168038006822088
103,89.89658062019896,41.527617059272885,12.169733498617736,6.42395161171454
104,33.960206442247554,56.67000437348907,11.264302302370876,10.62861337628911
105,71.12055107338723,30.830401767210763,12.127226153807404,40.60204775746294
106,67.89985197177592,64.28428711957159,32.12454867872311,14.870034029181614
107,52.69830420251693,68.58221255092009,8.494577134869756,7.665359628069586
108,56.907398188609825,83.18112970812041,68.73104947960783,1.9535838180957978
109,62.98393829174561,55.102706809031154,55.995692263541486,7.551390538606105
110,41.343367334018545,10.582343352555759,18.80628949534143,2.1308957877949948
111,20.34618160206339,26.50566653828613,24.141455519649288,2.900768811507853
112,51.59483053586437,32.527453943207,74.71446560203374,7.657686228681277
113,18.438246266378282,53.73151394913036,9.015093512301007,9.05540024368587
114,40.727299317927276,56.86152531017436,1.9115156770237647,7.497793408303472
115,60.00889800690632,57.96566795446564,10.956810760596948,10.635438026933972
116,57.73522398948039,11.915828278683039,16.03153285736463,2.6549975315547916
117,99.84101273582121,29.76405548368976,15.372687827604887,7.86635004332014
118,60.55558156197208,27.376683101914782,14.651434894957601,6.06123125277456
119,47.56868933087994,18.43538798905555,11.374455023709249,16.98544801020365
120,108.46612497930028,60.18284604170938,5.197797577156002,14.550645829979537
121,53.27720427720357,52.202683336830525,9.059133777018182,12.485809188071052
122,32.386715636366674,24.36729816517356,8.389580437880499,7.148628844766518
123,60.000300136944475,29.97799472372691,4.967601402364168,15.687883685229705
124,29.984908809631293,28.64265034928785,12.780064129927885,12.299378805095637
125,26.054852291188084,83.75853987839302,19.74091206316737,4.0358359691416235
126,63.31705724532723,29.86744454259175,57.722585341385994,7.403278874204713
127,41.4034422394413,117.48210402945298,43.99527383288129,31.525430678718553
128,24.936121313637994,30.70961790902124,9.692808601134598,4.3787686833370305
129,27.67705775067597,45.91381435604247,13.629445048589886,15.605620743732079
130,49.239201491500765,48.76857448647781,9.414354178948187,36.98851101534012
131,43.73969392825759,40.62632442990621,18.211525498111133,2.270823511355867
132,50.479930307116774,16.62179542748014,15.21896873315651,7.282082518012609
133,20.380187005476248,66.61514914176146,5.435115710085886,9.037250189619737
134,102.90989889266923,31.573886635187794,1.4068667243710702,8.954270868286835
135,46.69535010035887,55.737636134604884,21.39650858601045,6.495890499158638
136,31.36902963862582,31.519744574859427,14.810040105568659,46.77710701085457
137,20.01599429338301,30.436059889609936,32.805526245368036,22.556679640503845
138,86.60491654386276,52.10690825578431,14.90566846757325,1.8549701077152492
139,47.33075690510567,29.863222183652116,2.3553953241447867,23.288753283721555
140,37.624385223220386,41.58401767046903,14.328865734882443,24.662484935506647
141,58.90223246651617,37.03725403664484,25.681013290252245,6.81135407291254
142,33.53088621147582,80.1530546370922,8.744406667637442,5.4466455745110265
143,33.153311398706045,35.506254166295506,13.148073505738534,8.737845310248256
144,42.365186136525224,80.69672988183608,13.412737941640035,17.165136029302484
145,30.596844563056514,29.56262647967629,28.554579762709505,7.2943562866654945
146,72.718237300289,198.3935536666878,8.685635013899166,3.291191217174733
147,33.84101095939028,22.54086147438184,13.514364180129284,52.64037365819419
148,21.855663625948893,62.93067481764232,15.961179746167744,26.3850091524916
149,31.476425016445635,57.899324054691625,7.362734361372785,6.70038166094607
150,42.529737297521656,20.261825638673635,11.863364695217642,8.549280846855675
151,27.276143933586454,42.06122076555487,11.380018814334571,15.185853048783093
152,17.943783790718292,179.0081868556667,19.852497444249018,12.937251980330538
153,28.701808756424835,20.43782132840252,14.10958125218779,6.828543342381859
154,60.248059643156516,128.4427056519323,43.96857950180697,67.87186217459626
155,49.889588159917686,39.28704108366952,2.767231407521801,2.17592666404879
156,27.269388972849473,67.0104743308764,4.5738222853685375,7.294316745262059
157,36.74190620088054,52.12066826930752,5.900613580463545,9.329795064613872
158,47.017981100997346,20.296906855700836,7.1401930576969015,3.1763725560728746
159,45.838213549443275,41.99205893004619,46.96139149831195,13.830524438536507
160,56.469854972805734,30.341360449293518,15.676369108031984,16.732454248483243
161,43.63533097691239,31.42442240835679,5.07484719259878,12.002225874097554
162,57.705707140839756,49.197785818958444,24.726307388619816,25.419642744234714
163,12.12724890519035,52.523225338472926,7.679749250185158,38.21817064584977
164,23.88452022136387,40.666843610615736,6.351892094854511,20.413337187215433
165,27.967734402617637,81.9070815798523,8.619208608909403,10.961383140426037
166,37.70159690403877,38.51079393440262,5.467116210401328,9.311610992511572
167,53.920817835711844,31.365126043182133,11.519658578518957,73.54916315683376
168,11.782016526993601,34.302938128484136,6.869556210276838,4.295258716778415
169,92.11806770664505,114.64916849606834,22.228405929218685,16.340094572645672
170,68.52766371673945,68.82576006241833,3.7466027431478928,4.659561168585615
171,39.417665395708326,34.778984757077886,8.058701958895847,1.8783359751214639
172,85.1948936001067,62.176210723635336,14.982807795702128,26.018356721272895
173,61.62218049596366,46.48382198677719,3.5832625561286435,3.571027003733973
174,54.99118670816423,19.252738157061994,4.159843789057514,37.66375577083165
175,16.122902121233302,23.47190373225191,24.034229685853216,8.580151861587867
176,25.693185232667474,58.140602257051555,44.65491236748718,23.226950929170627
177,29.07401381891384,52.66278475042361,14.730516343461536,19.66401817004074
178,28.39003717901727,60.690254679021,17.267225901350468,10.66597790283503
179,36.186339477380905,23.952415907752382,5.963384001528932,4.160537943943613
180,48.60908507312411,19.47089949193372,6.691489100383098,5.109024119338679
181,59.08176051131097,14.74768283610641,4.113960647927652,4.389300849964919
182,73.49733067713207,36.41310401908294,40.212506293293956,30.35779662875323
183,78.34807769066877,83.89615064251366,58.26829309927262,23.081995079028193
184,46.67759314905138,55.622945399988765,24.85655432181065,3.427776198103211
185,38.95828147891871,31.441396886481904,28.391419611994106,11.469403493356573
186,80.9915223054173,41.61666423144588,9.18847381855339,34.05748393708194
187,37.11746821576417,55.40551117569825,20.24330723490172,31.648858328914738
188,86.57299867364353,67.21500175966533,8.444342783812763,5.376455357913102
189,30.76369746458822,61.784876326655876,37.27432737294612,16.90570714498124
190,57.570239423246484,32.507886207524464,9.834611340098109,68.61877332271663
191,37.552625281474505,51.155721107888574,22.137119334546867,15.293383598247754
192,33.139587544340976,47.41788473438034,12.930076976192245,5.815361623471081
193,59.95951996482227,43.69108097244005,7.288591976850922,21.805703486518006
194,9.975319955222595,91.2272943580027,37.79415574292741,54.53631866658709
195,21.188636128881736,23.849692177733445,4.1761339509279045,5.285092033347269
196,39.6378293744319,80.87556445928531,2.306585008909671,8.106688298774317
197,134.8453333850716,82.97003797768174,31.33003483081519,16.13593229684881
198,84.03639139239098,62.15750211213624,13.149171167442733,8.504279410451728
199,25.30600704348764,20.9300332909226,22.610055875637727,11.216060677493694
200,23.419875944240808,20.39432040212375,14.617169639525676,6.920593618566725
201,22.16388550681202,62.9294736627165,40.60811570511711,15.985758157144364
202,197.53706314179647,26.651466935179275,3.9321847809631083,19.936841097179343
203,88.14470900550003,55.3065210870486,9.046257859228094,3.919274480698808
204,22.563175212906888,60.431765352772715,3.1372550946164828,7.828965346187338
205,23.79960379437634,60.216495184365435,4.964577382652122,20.498090508241503
206,38.451075090790496,24.091509767431607,7.450277737529146,11.46054173792309
207,51.03080205839646,24.51990491406411,30.21456339606222,14.671513373908333
208,52.639385756915445,57.79301056153356,15.087597446257744,7.644958058260455
209,40.76268620851003,43.11167200058261,22.330597049749333,15.02837249572854
210,414.7054396158521,26.87814056436149,15.950940467448008,21.682218961872444
211,48.03987477401445,23.62734791399807,15.0936221590466,10.329391146222708
212,92.85038377197027,21.652569855556383,34.01154868106392,3.3606802242491267
213,43.14482854467069,58.22085155933633,21.11865354135304,5.356001998348109
214,50.527227355854784,19.04491808603579,4.124937430853957,25.19876382143057
215,120.03414274208436,31.5933091292861,17.787678733724185,8.715691018948862
216,65.71485799505487,65.82879963617849,8.04953376452125,6.458399564394317
217,69.32211980960143,42.79860264885017,36.82320177617734,3.4026354359049784
218,35.52213183264361,28.047861671220147,10.145191736780063,22.105082442056432
219,68.68256506628303,126.80483752503318,70.12380166437721,28.049435359410197
220,40.39944399020418,44.14408143783201,6.53622233021461,44.362971906923434
221,121.39303643532307,53.35147586729752,14.319528681869503,11.68419417975539
222,61.344408103071714,19.68370035454552,29.789339590502053,77.73698686687162
223,28.44351298053488,59.1485117041211,31.727733773419516,16.724096068359803
224,34.21892536800725,34.90120493604854,6.036681822254444,3.7564637622492523
225,15.131876930741361,68.08562612609889,20.364279426936392,43.90751604338936
226,33.835118732337335,31.19233146078011,1.6312505735893081,1.849939027708418
227,79.41802143311901,37.74827141425711,73.16620983154385,28.70440840610159
228,68.93867321875862,48.212312641026955,18.06839272008742,41.40418100274715
229,26.229872888339184,51.34154528193683,14.340788147823227,3.496595290034496
230,53.541346172634164,41.10445825035857,33.21994884495953,5.164020319327712
231,61.03563662893519,90.26014540979855,8.887242145089893,9.755537834458359
232,34.54071561761172,54.93569200283327,16.183234534195993,4.679024605438575
233,34.695911944136114,128.28229480813445,6.552865244222532,9.135237829383723
234,56.54307123155322,66.6717750490889,0.33776782488649554,85.21442343988384
235,25.074243305350947,127.83897584101524,31.43053151963268,13.688612410707263
236,51.548708481342885,25.07571662981022,5.177299414238406,11.765258284426318
237,22.16701998063035,28.383443208789565,9.149752327609002,55.62396334992238
238,37.109785017589935,49.13934924954062,17.332710717827474,19.83420150779354
239,16.669816150828318,20.060123274686653,45.843772365735106,11.243711560395472
240,23.068996721349073,50.394684605870744,15.693977012008048,2.0496126929539327
241,77.30016771816457,58.098638463343086,25.896428451968394,22.751697019234296
242,143.7361105810891,48.86663048310542,9.84848765689325,5.871742391749918
243,49.99466316276989,39.13043624600833,19.049308917497875,51.01559518792147
244,23.13829812322796,56.52921802656977,19.804367436521794,10.215673733308424
245,64.27844103858389,21.211876275421808,28.690353016440284,2.714166044024602
246,53.12845845431981,36.89304453215726,73.31197267941091,38.54260690514516
247,14.761395996117946,53.969653419050715,25.37514916346386,7.052652698249354
248,52.12641942265338,48.812390361454824,7.255406941846525,20.24575326575962
249,61.62486581688847,41.39363053212693,15.283451857601104,7.396705739482104
250,51.14457530758867,30.838849466854956,61.6269958872804,7.4231870423461395
251,30.446129438941643,32.80367835915054,169.4186439165965,21.17222624584797
252,54.36793812566585,78.79592288861986,9.643282393983938,42.75854806065183
253,44.540802546685626,52.20891655856077,2.7268831752645233,9.725518576446783
254,86.95465829382924,65.76923090341714,25.170827915668394,18.83506173823597
255,14.911191697706313,20.294576169787284,13.511222389008696,15.246394471655995
256,66.43537262436244,17.438275121630827,9.727465500671755,3.817767352947923
257,105.16191198918352,59.5021783174754,44.419617026139385,13.572023656893133
258,28.86526292418608,35.61590115595996,31.680664218683663,12.760020266330182
259,40.54226982819258,47.96612989341123,28.781360970610674,53.228679339240095
260,46.190401024370594,38.54267213791693,7.984623382690718,8.871903550310755
261,33.40340696292667,37.1252399858685,1.7254032256846814,24.83385659922967
262,96.19823034553995,45.08343223280814,78.33447000789582,36.71867828390031
263,90.47303753030585,68.42637856434845,17.88837386968339,10.107216300567151
264,75.22136682756168,29.938493125204275,4.777430631473472,3.3130152731341607
265,108.38367562765356,54.445688006532535,8.745050432782035,9.266850801076062
266,46.65727397348359,23.210626414286768,11.454454349259885,55.8380112574535
267,147.04262656637215,26.710763814598703,24.493182246505153,9.096662888884463
268,3.633793233421346,54.05784721313034,33.46407868876772,3.5367381109351435
269,32.4089952932955,33.58069562185666,98.15617205462677,3.3647889842780074
270,38.02414257432811,22.02807434967434,72.05210958986825,18.205287770474506
271,75.9754529593431,43.96488091197571,2.643760958887144,7.373523950812344
272,19.801633766482947,32.199505238771096,9.442400304512212,62.76743976608839
273,50.87074901239008,35.948605520540006,41.07477960818625,45.32773223302296
274,25.807058194837346,17.627323888812974,82.55690691632157,6.627282558645478
275,26.455204377154644,33.012968042003095,4.310716242572546,13.275077121655618
276,40.482645629332474,60.71745063787872,12.36038715850056,9.96346781967745
277,25.02846957950603,50.00641204867472,19.408494887095923,16.582967976233277
278,41.22324609268415,31.48826985567748,4.4271251951599995,20.7271951045739
279,20.52084801519688,40.89358647441383,5.7496726994917005,6.017457211412244
280,39.39475533691927,83.55797053537644,6.913682103861405,8.553778094756453
281,52.99831433462294,43.25281418331973,8.617224084935227,12.968232082551786
282,74.23039330898635,62.682575786495285,86.80039641170664,17.277859059961216
283,55.79736091815739,74.63356541274636,15.562245917778927,27.89715259229964
284,17.147014123213143,113.57749340067676,14.89796664796945,19.88216296505155
285,41.89294729962388,39.16819239667388,27.48834068771418,15.262272278776774
286,118.04244171147715,28.977782386950008,18.633518865743955,20.048566111943156
287,54.96845456994836,85.88359133875824,2.671392827532419,22.852318872223115
288,77.7808615044066,26.16327421897871,5.248111980620685,15.091472442082294
289,78.90373808835889,44.07981552209112,15.730418203839818,54.892918820146974
290,99.58531135236267,31.893376605626823,32.54658102725973,8.710619613200336
291,13.27720870483301,52.47115037353688,13.04168644160894,21.60578485603096
292,32.5483887296609,207.37775712955982,7.220140972626399,5.68949157617779
293,41.7462987882412,37.75553087347045,21.42767271456954,9.449402103785715
294,39.0641270401559,63.80875051055336,12.518417694743503,20.626491987915436
295,33.32098209144665,28.81369207214804,5.291357258340205,48.37593510457342
296,15.608815784026305,47.615152883946074,33.0643922793264,6.096614855817529
297,54.580211771804855,41.68968836602718,1.4688305818037066,8.297016373989347
298,56.06350004995468,48.90340980057492,2.278035363625998,8.819539393833198
299,41.27905667551758,122.59768050375467,5.135290038311862,8.10296092072577
300,32.1281617140804,34.8708245143463,55.27585445989228,49.45202951253941
301,32.477234199078566,73.84365957563254,15.029891727155961,13.164214522597991
302,56.462976341800754,37.04096959615252,6.789632450069235,18.132669552196333
303,16.507694166170708,28.344520899309945,50.4215717588124,5.6521737538194134
304,46.78197746936757,46.03951539282917,12.415988041832174,7.031919924605824
305,29.390351022461836,20.570951358535545,5.931225010249563,71.15862195012507
306,27.32017592287967,31.97003850408221,81.0972632239207,3.699862737704883
307,87.28841403930137,42.457167580806654,14.67276949986853,27.558479408238846
308,21.856058761096296,51.23669602579714,14.568448380751223,11.711992183061929
309,32.32055723936701,33.85150243832339,4.434106638825484,14.374663279225977
310,36.71129883541063,66.93874775869249,25.541371909481718,11.441183518321672
311,45.53255881568624,25.881405204410708,1.5079849712070168,16.88926921607216
312,43.946808668077715,40.61413710277949,23.778555026824964,7.354508184177995
313,102.66976253961934,59.174462915213674,2.6518846958382007,22.47839183518803
314,38.10782199566029,93.52183912292561,89.57972503505502,13.464937718095978
315,71.98134999146791,50.50970406836336,4.328771661512866,48.775696474863665
316,34.77978638839988,17.943185389187548,7.965840968413036,25.367146374408538
317,77.84205934771855,33.96364157188874,7.442054393702266,57.74098460331339
318,47.21754243308462,53.714601260690884,43.890548743969184,6.738101828112413
319,27.687758356367,29.642761653779875,14.354711250299278,2.879222634910086
320,66.24823500194992,52.407023229734826,53.91278497857117,14.88004106999937
321,46.24177434593166,33.78768573031273,3.4617731543501056,22.686388926967837
322,21.390223976053164,104.79238632040165,24.218580628462558,1.634938694227488
323,60.01540092147886,41.01724603559197,10.527245315164475,51.502757884334216
324,52.45490280709835,45.92601534164639,3.8450105243037074,6.3741690832347055
325,20.688721700385575,49.5764232955529,8.344909065149034,84.57635040739983
326,45.03093287435645,38.925668297085984,7.028213162297363,20.234368550104804
327,98.1456928430811,52.93819178124788,19.636265588389477,60.318028722459104
328,53.68528671914532,61.63905542270148,4.046133044893926,15.078210612178939
329,63.30141277580045,58.5505131282295,26.195064773486347,23.590568154905768
330,57.25361780189172,29.573111659052437,8.234865162986784,80.11201525035175
331,44.410459144215594,33.51932646805908,51.11774294325839,38.77879833286059
332,38.36128381038862,36.143880079810465,3.9278536970183846,17.089041948953103
333,47.48721775670276,57.08575219271346,30.085689795590703,5.702014561627094
334,50.088124491250205,37.8205589632749,52.512366772923016,6.2652715250955175
335,123.11058943271296,108.09595914989774,9.189950451055946,23.8190542774269
336,50.431469696355094,52.77917613618881,13.436331125735476,87.98583168178645
337,29.89366770687722,77.14299196632238,13.549911807021022,17.838624827221572
338,34.245900904623674,24.518319135676336,22.891456282987686,13.480586548619192
339,43.61118145799496,29.810643482802075,21.386318399148223,9.986720394139633
340,49.172247076222966,39.61747562907643,8.149798308342767,30.38926041191162
341,38.99894726894251,39.26996379420389,6.259342054100056,52.68693166041154
342,104.71089695943452,44.010173019014786,5.960879094825111,18.30981169367866
343,27.836917209068424,93.17533806894137,14.492825862127226,5.371423995197872
344,21.527138726345736,170.73270840324193,52.695223892244535,4.966731763533659
345,38.96100898412533,69.59493292786767,9.536190810163095,12.711422386348929
346,61.16167504930783,39.973026964249534,5.571759706196021,10.946709265519097
347,74.8331608874846,53.25065763537441,18.82529917239359,6.3243028994571
348,36.55167941324415,88.36238593069355,40.2841262070578,2.9695254208670154
349,34.78449819934149,72.00931729955063,33.23316597756755,28.6690921744809
350,53.810147132105676,69.12142904322837,7.329836731686279,35.585059532623305
351,49.372865658107365,48.040867310176004,9.227498104963287,96.55496915025293
352,41.636149408223574,64.61946644219464,8.977497564899728,12.289134276813916
353,26.956610132586718,60.610981136316546,7.854893724201753,12.012145292710912
354,13.412584430060823,50.83225766056444,17.09555664134544,7.170077261952017
355,32.81713736724661,33.17475324993392,4.73340722209097,9.621205817213012
356,51.008930565181856,38.8420062651713,5.591113352117,73.09845449257871
357,22.04025012995834,77.60077349506047,28.702964364180488,4.271148786826602
358,35.16462404347688,77.14252417116121,7.6307861324264135,1.0238378723983124
359,36.36013112008537,21.205716927463286,4.70844450537375,12.890513235285164
360,65.30102379797962,53.70514812391968,16.897046810992997,22.530256687745208
361,48.754154981965016,60.36705963841924,25.234407264645576,17.359343265932914
362,75.59184934608155,55.556964815305854,12.060910599690585,1.5317145699261525
363,56.17987561673624,59.52318624514076,51.35338603527183,3.8594163101908703
364,111.11684921462515,72.28426949249153,67.99757962887763,10.107562271510204
365,31.157150691142625,24.795462796038,10.101771412511921,69.99110024807233
366,39.743863892054826,68.01551811066116,14.196676964940247,9.031315747315794
367,34.83505907992922,61.490956437424856,59.913974402797066,78.87488494480283
368,60.39443513392726,63.432788445153754,4.842142584244004,12.926385380411931
369,54.86739123358222,56.911096017153305,3.3930995876469243,24.748887649022617
370,91.49748541993938,17.327336661264685,25.00320767947974,7.877049454597658
371,46.619812423219074,32.51877412969517,13.106493063394275,36.79247947929255
372,21.89944581589658,42.16504320291269,5.872378142147607,70.0054962102912
373,55.41584161295964,36.199221698310666,7.680755180502173,8.5947283690993
374,97.71339296843921,27.970778058887163,15.014391990615398,4.936350053211974
375,98.5513386636768,64.4497687585302,35.80654959072284,0.9910691357150219
376,148.5241450079653,81.76246668566334,3.1131537738667907,5.5397965784013765
377,79.07390258273162,103.85136864736448,39.38362405944768,8.045239125402405
378,17.954828367409963,45.024804256021454,17.474294988431897,67.12956825842359
379,59.8530149160638,35.10416128451631,28.778275616795572,11.947106071817878
380,86.44528938501652,52.188001378284575,23.247396874650207,9.822131939198748
381,62.017082285285454,60.05308538155648,80.76208550617122,35.69104927475208
382,98.08334209380754,71.52516339262223,2.992933430475433,16.238754554674944
383,89.9059822137845,52.767729202660554,37.557973098656845,22.250728494603145
384,46.06595794506542,50.237703068482,27.93485149221405,13.636188047606302
385,175.86841888696569,24.243307581514642,16.669654526557707,10.194562158926896
386,62.13369434728714,32.17546861500533,18.183707927092225,12.102240407138193
387,67.97539108526954,22.90364125479361,35.25972093617932,49.4865006782443
388,60.21850809683688,47.99965814268237,3.442157489710966,4.000205070351333
389,79.86016001989358,20.95507527211899,7.786325824448219,23.61456550380293
390,42.59562128801115,71.78360950472099,13.670544424998592,6.037258596072511
391,40.577610463419425,36.74147831782592,7.850346870205254,7.4848148181428975
392,59.691623421879406,30.844787203067064,10.47877843174617,37.53270429003429
393,82.82442403971719,26.883344847392692,15.104756909338468,3.661058593225086
394,167.2147015016565,41.174724023994536,7.046611793728285,22.556621370561402
395,113.57415700569085,30.155911140801965,2.9860625300322003,81.74301754312559
396,35.08589107329133,39.507171904845194,20.98770251288775,18.202610244930536
397,137.5113774237258,17.249994247421256,11.422024656668421,25.957667294790614
398,60.0967730583003,44.1453584257034,66.06411253460303,18.79944281433078
399,37.53205881266413,37.675923385004864,7.010789889636718,9.225288656246775
400,65.52725455586398,14.052695113597387,10.570759440429505,16.30656236749783
401,58.75003051495187,32.765335933193256,23.46913148426653,16.271823282337902
402,73.33831385264655,47.23454618875048,33.40976846297827,14.745098937695023
403,68.39025550817153,61.930657138518306,5.464574044330038,13.606710840924485
404,65.21664681160063,28.68716809370828,6.850065489312844,19.27409763296162
405,79.79508956944302,21.728766159309913,5.846423949197277,41.16766460997422
406,63.526210909522106,57.07814214220787,7.545439960900382,3.6068470357406466
407,165.49065384744156,43.548393401369594,22.262919358745002,32.579620708989026
