Astral_CVx_H150_Y100_H200_Y50	Astral_CVy_H150_Y100_H200_Y50	Astral_CVx_H150_Y100_H240_Y10	Astral_CVy_H150_Y100_H240_Y10	Astral_CVx_H200_Y50_H240_Y10	Astral_CVy_H200_Y50_H240_Y10	Exploris_CVx_H150_Y100_H200_Y50	Exploris_CVy_H150_Y100_H200_Y50	Exploris_CVx_H150_Y100_H240_Y10	Exploris_CVy_H150_Y100_H240_Y10	Exploris_CVx_H200_Y50_H240_Y10	Exploris_CVy_H200_Y50_H240_Y10	Astral_on_intersection_CVx_H150_Y100_H200_Y50	Astral_on_intersection_CVy_H150_Y100_H200_Y50	Astral_on_intersection_CVx_H150_Y100_H240_Y10	Astral_on_intersection_CVy_H150_Y100_H240_Y10	Astral_on_intersection_CVx_H200_Y50_H240_Y10	Astral_on_intersection_CVy_H200_Y50_H240_Y10
6.4683014902375024	29.041685598850584	6.433321534196515	35.276797027949044	6.233597540918107	34.20446240534367	6.4683014902375024	29.041685598850584	6.433321534196515	35.276797027949044	6.233597540918107	34.20446240534367	6.4683014902375024	29.041685598850584	6.433321534196515	35.276797027949044	6.233597540918107	34.20446240534367
6.474122042053791	28.928654660752983	6.440737722995419	35.31002578752809	6.235510245114056	33.90706908999141	6.474122042053791	28.928654660752983	6.440737722995419	35.31002578752809	6.235510245114056	33.90706908999141	6.474122042053791	28.928654660752983	6.440737722995419	35.31002578752809	6.235510245114056	33.90706908999141
6.480392126576316	28.557315022628067	6.445169134102725	35.20338764901965	6.24314329947406	33.820172352802466	6.480392126576316	28.557315022628067	6.445169134102725	35.20338764901965	6.24314329947406	33.820172352802466	6.480392126576316	28.557315022628067	6.445169134102725	35.20338764901965	6.24314329947406	33.820172352802466
6.491185853200197	28.717454631736416	6.452818574140658	34.97818950307397	6.24346871762746	33.45546028495585	6.491185853200197	28.717454631736416	6.452818574140658	34.97818950307397	6.24346871762746	33.45546028495585	6.491185853200197	28.717454631736416	6.452818574140658	34.97818950307397	6.24346871762746	33.45546028495585
6.492066960649831	28.99369967285288	6.455339303790939	34.855858941910164	6.245086467086956	33.02423792779115	6.492066960649831	28.99369967285288	6.455339303790939	34.855858941910164	6.245086467086956	33.02423792779115	6.492066960649831	28.99369967285288	6.455339303790939	34.855858941910164	6.245086467086956	33.02423792779115
6.494466596528203	28.639740515765567	6.455517784747878	34.85616371918769	6.25504663229381	32.734677076115645	6.494466596528203	28.639740515765567	6.455517784747878	34.85616371918769	6.25504663229381	32.734677076115645	6.494466596528203	28.639740515765567	6.455517784747878	34.85616371918769	6.25504663229381	32.734677076115645
6.500803285295106	28.903947215780978	6.459976429754937	34.89410036455186	6.259584537885138	32.701136772054255	6.500803285295106	28.903947215780978	6.459976429754937	34.89410036455186	6.259584537885138	32.701136772054255	6.500803285295106	28.903947215780978	6.459976429754937	34.89410036455186	6.259584537885138	32.701136772054255
6.50431888162582	28.830531722068347	6.463471499736041	34.96478212775874	6.26859130366058	32.62882935694095	6.50431888162582	28.830531722068347	6.463471499736041	34.96478212775874	6.26859130366058	32.62882935694095	6.50431888162582	28.830531722068347	6.463471499736041	34.96478212775874	6.26859130366058	32.62882935694095
6.504656301732114	28.765267357459194	6.470299369129096	34.73126801421481	6.276672172163597	32.390879897707066	6.504656301732114	28.765267357459194	6.470299369129096	34.73126801421481	6.276672172163597	32.390879897707066	6.504656301732114	28.765267357459194	6.470299369129096	34.73126801421481	6.276672172163597	32.390879897707066
6.512205302655427	28.46884616058649	6.4752783562315095	34.44856040768698	6.281569486380088	32.39350999789205	6.512205302655427	28.46884616058649	6.4752783562315095	34.44856040768698	6.281569486380088	32.39350999789205	6.512205302655427	28.46884616058649	6.4752783562315095	34.44856040768698	6.281569486380088	32.39350999789205
6.5231354657795215	28.36569165567868	6.4805447268307415	34.9357877195514	6.291866504251471	32.48808204785558	6.5231354657795215	28.36569165567868	6.4805447268307415	34.9357877195514	6.291866504251471	32.48808204785558	6.5231354657795215	28.36569165567868	6.4805447268307415	34.9357877195514	6.291866504251471	32.48808204785558
6.535194217069407	28.476567604255916	6.480829904431371	35.25296838383092	6.292908184864303	32.20175882296772	6.535194217069407	28.476567604255916	6.480829904431371	35.25296838383092	6.292908184864303	32.20175882296772	6.535194217069407	28.476567604255916	6.480829904431371	35.25296838383092	6.292908184864303	32.20175882296772
6.535251107856741	28.471275069150675	6.485026979667216	34.8889002143665	6.297618656878494	32.33312607944719	6.535251107856741	28.471275069150675	6.485026979667216	34.8889002143665	6.297618656878494	32.33312607944719	6.535251107856741	28.471275069150675	6.485026979667216	34.8889002143665	6.297618656878494	32.33312607944719
6.537255968652635	27.939882774636395	6.486618232190356	34.763667010072595	6.303855971572582	32.12303652783605	6.537255968652635	27.939882774636395	6.486618232190356	34.763667010072595	6.303855971572582	32.12303652783605	6.537255968652635	27.939882774636395	6.486618232190356	34.763667010072595	6.303855971572582	32.12303652783605
6.539910890582818	27.71900963187103	6.487103999245524	34.83632473240647	6.3058285146390265	32.4604239843305	6.539910890582818	27.71900963187103	6.487103999245524	34.83632473240647	6.3058285146390265	32.4604239843305	6.539910890582818	27.71900963187103	6.487103999245524	34.83632473240647	6.3058285146390265	32.4604239843305
6.541323186815995	27.761634283299074	6.490794609708179	34.827813606343504	6.308190551015918	32.09668809884018	6.541323186815995	27.761634283299074	6.490794609708179	34.827813606343504	6.308190551015918	32.09668809884018	6.541323186815995	27.761634283299074	6.490794609708179	34.827813606343504	6.308190551015918	32.09668809884018
6.5515208072207685	27.926843232608416	6.49291043011103	34.68463201106095	6.317672385176198	31.665267378356926	6.5515208072207685	27.926843232608416	6.49291043011103	34.68463201106095	6.317672385176198	31.665267378356926	6.5515208072207685	27.926843232608416	6.49291043011103	34.68463201106095	6.317672385176198	31.665267378356926
6.567306029437493	28.159783494385422	6.4930777756867535	34.696072813571824	6.31982475092961	31.883303852897726	6.567306029437493	28.159783494385422	6.4930777756867535	34.696072813571824	6.31982475092961	31.883303852897726	6.567306029437493	28.159783494385422	6.4930777756867535	34.696072813571824	6.31982475092961	31.883303852897726
6.573343546428428	28.436250386255036	6.493359702919331	34.90021677000958	6.324852239785108	31.629343692778416	6.573343546428428	28.436250386255036	6.493359702919331	34.90021677000958	6.324852239785108	31.629343692778416	6.573343546428428	28.436250386255036	6.493359702919331	34.90021677000958	6.324852239785108	31.629343692778416
6.579990830561815	28.106113292669455	6.499045009893081	35.382566629964515	6.327049522946759	31.565556577978338	6.579990830561815	28.106113292669455	6.499045009893081	35.382566629964515	6.327049522946759	31.565556577978338	6.579990830561815	28.106113292669455	6.499045009893081	35.382566629964515	6.327049522946759	31.565556577978338
6.580219859538388	28.033902494141344	6.504400720751821	35.49766975163829	6.329219999186218	31.41794189227763	6.580219859538388	28.033902494141344	6.504400720751821	35.49766975163829	6.329219999186218	31.41794189227763	6.580219859538388	28.033902494141344	6.504400720751821	35.49766975163829	6.329219999186218	31.41794189227763
6.580452082145611	27.8405948926528	6.504703757890397	35.36423984885237	6.331220959818684	31.700937562022403	6.580452082145611	27.8405948926528	6.504703757890397	35.36423984885237	6.331220959818684	31.700937562022403	6.580452082145611	27.8405948926528	6.504703757890397	35.36423984885237	6.331220959818684	31.700937562022403
6.580773644947477	28.45802434504015	6.507349064515194	35.15599315681995	6.331901430827365	31.018733702027525	6.580773644947477	28.45802434504015	6.507349064515194	35.15599315681995	6.331901430827365	31.018733702027525	6.580773644947477	28.45802434504015	6.507349064515194	35.15599315681995	6.331901430827365	31.018733702027525
6.586681901783885	28.571220163669004	6.513275655461357	34.876779563890764	6.341819491371813	31.269516505562724	6.586681901783885	28.571220163669004	6.513275655461357	34.876779563890764	6.341819491371813	31.269516505562724	6.586681901783885	28.571220163669004	6.513275655461357	34.876779563890764	6.341819491371813	31.269516505562724
6.599905560978861	28.369116414844854	6.517616974315273	34.92079310810628	6.352520531073559	31.54091246540036	6.599905560978861	28.369116414844854	6.517616974315273	34.92079310810628	6.352520531073559	31.54091246540036	6.599905560978861	28.369116414844854	6.517616974315273	34.92079310810628	6.352520531073559	31.54091246540036
6.611609667241656	28.671971725445804	6.517797761097039	34.414298597688166	6.3555962407596125	31.27740093050533	6.611609667241656	28.671971725445804	6.517797761097039	34.414298597688166	6.3555962407596125	31.27740093050533	6.611609667241656	28.671971725445804	6.517797761097039	34.414298597688166	6.3555962407596125	31.27740093050533
6.614919989268889	29.424807939850268	6.517932508387006	34.81701803087759	6.359455331964802	31.399194900414773	6.614919989268889	29.424807939850268	6.517932508387006	34.81701803087759	6.359455331964802	31.399194900414773	6.614919989268889	29.424807939850268	6.517932508387006	34.81701803087759	6.359455331964802	31.399194900414773
6.6167183586157545	29.309227014319784	6.523888755867512	34.4138711043415	6.361707150811374	31.28895517664488	6.6167183586157545	29.309227014319784	6.523888755867512	34.4138711043415	6.361707150811374	31.28895517664488	6.6167183586157545	29.309227014319784	6.523888755867512	34.4138711043415	6.361707150811374	31.28895517664488
6.622601044364896	29.281624274772206	6.524198330951775	34.619483975783446	6.363689600701667	31.058536765103746	6.622601044364896	29.281624274772206	6.524198330951775	34.619483975783446	6.363689600701667	31.058536765103746	6.622601044364896	29.281624274772206	6.524198330951775	34.619483975783446	6.363689600701667	31.058536765103746
6.628363805466308	29.42997195320627	6.525387505570171	34.63925870089908	6.364053022442565	30.61576139858567	6.628363805466308	29.42997195320627	6.525387505570171	34.63925870089908	6.364053022442565	30.61576139858567	6.628363805466308	29.42997195320627	6.525387505570171	34.63925870089908	6.364053022442565	30.61576139858567
6.630712054196252	29.154049198502175	6.535867016533124	35.16847963463092	6.365464823006951	31.386600189498136	6.630712054196252	29.154049198502175	6.535867016533124	35.16847963463092	6.365464823006951	31.386600189498136	6.630712054196252	29.154049198502175	6.535867016533124	35.16847963463092	6.365464823006951	31.386600189498136
6.6417545084440945	28.747252372524613	6.540597756954441	35.44582570253503	6.368351368705138	31.348972340247176	6.6417545084440945	28.747252372524613	6.540597756954441	35.44582570253503	6.368351368705138	31.348972340247176	6.6417545084440945	28.747252372524613	6.540597756954441	35.44582570253503	6.368351368705138	31.348972340247176
6.643033809564159	29.070898808132277	6.542009322222895	35.16768043510016	6.379259291630313	31.29413558059186	6.643033809564159	29.070898808132277	6.542009322222895	35.16768043510016	6.379259291630313	31.29413558059186	6.643033809564159	29.070898808132277	6.542009322222895	35.16768043510016	6.379259291630313	31.29413558059186
6.643774690627299	29.020073387148027	6.542684013737069	34.90609478977016	6.37981414763605	30.846659248998893	6.643774690627299	29.020073387148027	6.542684013737069	34.90609478977016	6.37981414763605	30.846659248998893	6.643774690627299	29.020073387148027	6.542684013737069	34.90609478977016	6.37981414763605	30.846659248998893
6.645373113678909	29.42854813276079	6.543237877333896	34.889354192423646	6.392278701593742	30.668774608943743	6.645373113678909	29.42854813276079	6.543237877333896	34.889354192423646	6.392278701593742	30.668774608943743	6.645373113678909	29.42854813276079	6.543237877333896	34.889354192423646	6.392278701593742	30.668774608943743
6.64800427588608	29.556492829458293	6.550463914833228	34.2256778893818	6.398350564685477	30.29875253048029	6.64800427588608	29.556492829458293	6.550463914833228	34.2256778893818	6.398350564685477	30.29875253048029	6.64800427588608	29.556492829458293	6.550463914833228	34.2256778893818	6.398350564685477	30.29875253048029
6.648406619555672	29.763370859122578	6.554497358885237	34.2500509895592	6.404810677382758	30.22542427187226	6.648406619555672	29.763370859122578	6.554497358885237	34.2500509895592	6.404810677382758	30.22542427187226	6.648406619555672	29.763370859122578	6.554497358885237	34.2500509895592	6.404810677382758	30.22542427187226
6.654026594739506	29.300752582059904	6.576595002520305	34.4084560646164	6.4050611225100935	30.164840978770773	6.654026594739506	29.300752582059904	6.576595002520305	34.4084560646164	6.4050611225100935	30.164840978770773	6.654026594739506	29.300752582059904	6.576595002520305	34.4084560646164	6.4050611225100935	30.164840978770773
6.6601572452253714	29.524717676486084	6.5782091072768125	34.43459140536125	6.407506978104538	30.031312720734753	6.6601572452253714	29.524717676486084	6.5782091072768125	34.43459140536125	6.407506978104538	30.031312720734753	6.6601572452253714	29.524717676486084	6.5782091072768125	34.43459140536125	6.407506978104538	30.031312720734753
6.664282603580196	29.58343147610243	6.587914846785303	34.254728800497176	6.410519024900338	29.909413852057842	6.664282603580196	29.58343147610243	6.587914846785303	34.254728800497176	6.410519024900338	29.909413852057842	6.664282603580196	29.58343147610243	6.587914846785303	34.254728800497176	6.410519024900338	29.909413852057842
6.672592809631171	29.62179356624175	6.595918985900275	34.34023412676024	6.411179935200575	30.059862345622072	6.672592809631171	29.62179356624175	6.595918985900275	34.34023412676024	6.411179935200575	30.059862345622072	6.672592809631171	29.62179356624175	6.595918985900275	34.34023412676024	6.411179935200575	30.059862345622072
6.678617904024922	29.351336485165707	6.606085452654465	34.24340005821152	6.412277753768423	29.948470288212775	6.678617904024922	29.351336485165707	6.606085452654465	34.24340005821152	6.412277753768423	29.948470288212775	6.678617904024922	29.351336485165707	6.606085452654465	34.24340005821152	6.412277753768423	29.948470288212775
6.682262439775562	29.47644203321749	6.612879649396673	34.13865971893501	6.415579202036163	29.82863623118353	6.682262439775562	29.47644203321749	6.612879649396673	34.13865971893501	6.415579202036163	29.82863623118353	6.682262439775562	29.47644203321749	6.612879649396673	34.13865971893501	6.415579202036163	29.82863623118353
6.683182661579879	29.411712279765705	6.6140285009193605	34.0609021019396	6.416475771697548	29.496376293144905	6.683182661579879	29.411712279765705	6.6140285009193605	34.0609021019396	6.416475771697548	29.496376293144905	6.683182661579879	29.411712279765705	6.6140285009193605	34.0609021019396	6.416475771697548	29.496376293144905
6.687506131543035	29.27062902974881	6.617196613868011	34.03306743863246	6.418127424917956	29.900206345410552	6.687506131543035	29.27062902974881	6.617196613868011	34.03306743863246	6.418127424917956	29.900206345410552	6.687506131543035	29.27062902974881	6.617196613868011	34.03306743863246	6.418127424917956	29.900206345410552
6.694129308426997	28.830351407437345	6.618508850702964	34.080000129747816	6.421571457661842	30.02999545579577	6.694129308426997	28.830351407437345	6.618508850702964	34.080000129747816	6.421571457661842	30.02999545579577	6.694129308426997	28.830351407437345	6.618508850702964	34.080000129747816	6.421571457661842	30.02999545579577
6.7025218949224765	28.056114902277063	6.620997622484561	33.868063489964975	6.428926349292374	29.991506313257922	6.7025218949224765	28.056114902277063	6.620997622484561	33.868063489964975	6.428926349292374	29.991506313257922	6.7025218949224765	28.056114902277063	6.620997622484561	33.868063489964975	6.428926349292374	29.991506313257922
6.705175061005834	28.05806427859449	6.622570121046971	34.2510736832878	6.429569794966434	30.237380124451875	6.705175061005834	28.05806427859449	6.622570121046971	34.2510736832878	6.429569794966434	30.237380124451875	6.705175061005834	28.05806427859449	6.622570121046971	34.2510736832878	6.429569794966434	30.237380124451875
6.706534204634377	27.924626497283388	6.622928481817472	34.215042805052185	6.434087388961196	29.95478449907769	6.706534204634377	27.924626497283388	6.622928481817472	34.215042805052185	6.434087388961196	29.95478449907769	6.706534204634377	27.924626497283388	6.622928481817472	34.215042805052185	6.434087388961196	29.95478449907769
6.70657120459775	28.156287353127006	6.626945413054626	34.18687857883208	6.441535709101283	29.956104085115122	6.70657120459775	28.156287353127006	6.626945413054626	34.18687857883208	6.441535709101283	29.956104085115122	6.70657120459775	28.156287353127006	6.626945413054626	34.18687857883208	6.441535709101283	29.956104085115122
6.710206989731228	28.406782885857318	6.628916824104234	34.11896207373627	6.443329918761484	29.736865596821772	6.710206989731228	28.406782885857318	6.628916824104234	34.11896207373627	6.443329918761484	29.736865596821772	6.710206989731228	28.406782885857318	6.628916824104234	34.11896207373627	6.443329918761484	29.736865596821772
6.710505179492689	28.300113312266028	6.6293298808726036	33.74785625756419	6.44483897758389	29.370038040598185	6.710505179492689	28.300113312266028	6.6293298808726036	33.74785625756419	6.44483897758389	29.370038040598185	6.710505179492689	28.300113312266028	6.6293298808726036	33.74785625756419	6.44483897758389	29.370038040598185
6.71116590352492	28.457929615069126	6.633632605674635	33.45409128514042	6.446137848374875	29.420253326576884	6.71116590352492	28.457929615069126	6.633632605674635	33.45409128514042	6.446137848374875	29.420253326576884	6.71116590352492	28.457929615069126	6.633632605674635	33.45409128514042	6.446137848374875	29.420253326576884
6.716780072302983	28.69214021268121	6.636541319767856	33.34384463970634	6.4469007336836475	29.642397872098876	6.716780072302983	28.69214021268121	6.636541319767856	33.34384463970634	6.4469007336836475	29.642397872098876	6.716780072302983	28.69214021268121	6.636541319767856	33.34384463970634	6.4469007336836475	29.642397872098876
6.717283189088682	28.848069124080784	6.640169706721882	33.1162370028834	6.448946108588698	29.60067699185033	6.717283189088682	28.848069124080784	6.640169706721882	33.1162370028834	6.448946108588698	29.60067699185033	6.717283189088682	28.848069124080784	6.640169706721882	33.1162370028834	6.448946108588698	29.60067699185033
6.717665416134753	29.092597040610972	6.6405249180727	33.06076291607142	6.449983059042879	29.878130035332408	6.717665416134753	29.092597040610972	6.6405249180727	33.06076291607142	6.449983059042879	29.878130035332408	6.717665416134753	29.092597040610972	6.6405249180727	33.06076291607142	6.449983059042879	29.878130035332408
6.719680802565771	29.13376662874288	6.640701066121568	33.09089350284077	6.455956529733515	29.927007491875568	6.719680802565771	29.13376662874288	6.640701066121568	33.09089350284077	6.455956529733515	29.927007491875568	6.719680802565771	29.13376662874288	6.640701066121568	33.09089350284077	6.455956529733515	29.927007491875568
6.723068859256049	29.38760791549359	6.643428297697784	32.919441876939054	6.458602684743919	29.57035223775365	6.723068859256049	29.38760791549359	6.643428297697784	32.919441876939054	6.458602684743919	29.57035223775365	6.723068859256049	29.38760791549359	6.643428297697784	32.919441876939054	6.458602684743919	29.57035223775365
6.723193263482439	29.97741870873039	6.653256166433914	32.933204864120945	6.459077770452879	29.32380645396588	6.723193263482439	29.97741870873039	6.653256166433914	32.933204864120945	6.459077770452879	29.32380645396588	6.723193263482439	29.97741870873039	6.653256166433914	32.933204864120945	6.459077770452879	29.32380645396588
6.726302798574617	29.878208826417367	6.662487383104449	32.80156834467355	6.463560927322644	29.208040773066095	6.726302798574617	29.878208826417367	6.662487383104449	32.80156834467355	6.463560927322644	29.208040773066095	6.726302798574617	29.878208826417367	6.662487383104449	32.80156834467355	6.463560927322644	29.208040773066095
6.728577136035645	30.18734742303183	6.664496980849996	32.53934438755412	6.467053534995839	29.38581429780912	6.728577136035645	30.18734742303183	6.664496980849996	32.53934438755412	6.467053534995839	29.38581429780912	6.728577136035645	30.18734742303183	6.664496980849996	32.53934438755412	6.467053534995839	29.38581429780912
6.730565159986232	30.506990250224288	6.665688285522435	32.19367003256594	6.46788351981643	29.220334761351076	6.730565159986232	30.506990250224288	6.665688285522435	32.19367003256594	6.46788351981643	29.220334761351076	6.730565159986232	30.506990250224288	6.665688285522435	32.19367003256594	6.46788351981643	29.220334761351076
6.740158373407643	30.36741767333168	6.665837483894691	32.09716244785084	6.4689250063268116	29.013238003557095	6.740158373407643	30.36741767333168	6.665837483894691	32.09716244785084	6.4689250063268116	29.013238003557095	6.740158373407643	30.36741767333168	6.665837483894691	32.09716244785084	6.4689250063268116	29.013238003557095
6.744395274152143	30.040956261369008	6.672503287349134	32.214916709358306	6.471011889069808	28.634214272617246	6.744395274152143	30.040956261369008	6.672503287349134	32.214916709358306	6.471011889069808	28.634214272617246	6.744395274152143	30.040956261369008	6.672503287349134	32.214916709358306	6.471011889069808	28.634214272617246
6.744815039285808	30.12997013658471	6.674226002453477	31.963204601179697	6.479037616587881	29.393555101901082	6.744815039285808	30.12997013658471	6.674226002453477	31.963204601179697	6.479037616587881	29.393555101901082	6.744815039285808	30.12997013658471	6.674226002453477	31.963204601179697	6.479037616587881	29.393555101901082
6.746680085538677	30.154161510166787	6.682087127104663	32.09200415546776	6.4843242489951525	29.369176381925893	6.746680085538677	30.154161510166787	6.682087127104663	32.09200415546776	6.4843242489951525	29.369176381925893	6.746680085538677	30.154161510166787	6.682087127104663	32.09200415546776	6.4843242489951525	29.369176381925893
6.746692407558102	30.690162155706087	6.688586320348193	31.510941175495176	6.485251932735265	29.04775337944469	6.746692407558102	30.690162155706087	6.688586320348193	31.510941175495176	6.485251932735265	29.04775337944469	6.746692407558102	30.690162155706087	6.688586320348193	31.510941175495176	6.485251932735265	29.04775337944469
6.748648482062668	30.827182184982448	6.691069443717181	31.379895741065866	6.489352305023994	28.874614377031417	6.748648482062668	30.827182184982448	6.691069443717181	31.379895741065866	6.489352305023994	28.874614377031417	6.748648482062668	30.827182184982448	6.691069443717181	31.379895741065866	6.489352305023994	28.874614377031417
6.751057520205613	30.650087103439976	6.693952831737818	31.22869020099585	6.494755219727756	28.85562793536614	6.751057520205613	30.650087103439976	6.693952831737818	31.22869020099585	6.494755219727756	28.85562793536614	6.751057520205613	30.650087103439976	6.693952831737818	31.22869020099585	6.494755219727756	28.85562793536614
6.753872914961953	30.872862045294795	6.695183679045739	31.15861617752429	6.495407750580852	28.96808441901863	6.753872914961953	30.872862045294795	6.695183679045739	31.15861617752429	6.495407750580852	28.96808441901863	6.753872914961953	30.872862045294795	6.695183679045739	31.15861617752429	6.495407750580852	28.96808441901863
6.755584385877646	31.040677374234626	6.698609120448812	31.11960698566604	6.49760015355497	28.746773695182043	6.755584385877646	31.040677374234626	6.698609120448812	31.11960698566604	6.49760015355497	28.746773695182043	6.755584385877646	31.040677374234626	6.698609120448812	31.11960698566604	6.49760015355497	28.746773695182043
6.7564251500655965	30.64913218152958	6.701024375949082	31.199550988610458	6.498994081467633	28.894502052001048	6.7564251500655965	30.64913218152958	6.701024375949082	31.199550988610458	6.498994081467633	28.894502052001048	6.7564251500655965	30.64913218152958	6.701024375949082	31.199550988610458	6.498994081467633	28.894502052001048
6.757488879344517	30.574513271420443	6.704733250790583	31.342474475443744	6.5006538664913895	28.44365978536412	6.757488879344517	30.574513271420443	6.704733250790583	31.342474475443744	6.5006538664913895	28.44365978536412	6.757488879344517	30.574513271420443	6.704733250790583	31.342474475443744	6.5006538664913895	28.44365978536412
6.760510287462149	30.370549204491336	6.707558541371614	31.389430747447207	6.507516387016146	28.484394962053123	6.760510287462149	30.370549204491336	6.707558541371614	31.389430747447207	6.507516387016146	28.484394962053123	6.760510287462149	30.370549204491336	6.707558541371614	31.389430747447207	6.507516387016146	28.484394962053123
